"Date","Location","Latitude","Longitude","Trap_Type","Quinx","Aeae","Aealb","Aem","Cxn","Psc","YearMonth","UTM_E","UTM_N","NDVI","Precip","TMean","WindMean","nightlight","Elevation"
2018-08-21,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",17,19,4,2,3,0,"2018-08",775778.667270234,2050001.74843232,149.958350258999,132.703139583117,27.4778312775095,2.12597680091858,4.1268572270877,118.297478685584
2018-08-21,"Lasalle A",18.52258333,-72.38786111,"CDC LT",35,6,0,0,11,0,"2018-08",775778.667270234,2050001.74843232,149.958350258999,132.703139583117,27.4778312775095,2.12597680091858,4.1268572270877,118.297478685584
2018-08-21,"Bethel City",18.51622222,-72.55702778,"CDC Gravid",36,4,1,2,0,0,"2018-08",757919.302772889,2049046.84480138,171.756444976851,142.980555190482,28.0874039286516,2.0874035358429,0.343495112724856,51.5087375342923
2018-08-21,"Bethel City",18.51622222,-72.55702778,"BG- Sentinel",24,3,2,4,0,0,"2018-08",757919.302772889,2049046.84480138,171.756444976851,142.980555190482,28.0874039286516,2.0874035358429,0.343495112724856,51.5087375342923
2018-08-21,"Bethel City",18.51622222,-72.55702778,"CDC LT",6,6,5,0,0,0,"2018-08",757919.302772889,2049046.84480138,171.756444976851,142.980555190482,28.0874039286516,2.0874035358429,0.343495112724856,51.5087375342923
2018-08-22,"Lasalle A",18.52258333,-72.38786111,"CDC Gravid",66,13,2,2,8,0,"2018-08",775778.667270234,2050001.74843232,149.958350258999,132.703139583117,27.4778312775095,2.12597680091858,4.1268572270877,118.297478685584
2018-08-22,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",27,15,4,4,9,0,"2018-08",775778.667270234,2050001.74843232,149.958350258999,132.703139583117,27.4778312775095,2.12597680091858,4.1268572270877,118.297478685584
2018-08-22,"Lasalle A",18.52258333,-72.38786111,"CDC LT",28,8,2,1,18,0,"2018-08",775778.667270234,2050001.74843232,149.958350258999,132.703139583117,27.4778312775095,2.12597680091858,4.1268572270877,118.297478685584
2018-08-22,"Bethel City",18.51622222,-72.55702778,"CDC Gravid",20,7,5,0,0,0,"2018-08",757919.302772889,2049046.84480138,171.756444976851,142.980555190482,28.0874039286516,2.0874035358429,0.343495112724856,51.5087375342923
2018-08-22,"Bethel City",18.51622222,-72.55702778,"BG- Sentinel",9,14,8,0,0,0,"2018-08",757919.302772889,2049046.84480138,171.756444976851,142.980555190482,28.0874039286516,2.0874035358429,0.343495112724856,51.5087375342923
2018-08-22,"Bethel City",18.51622222,-72.55702778,"CDC LT",0,0,0,4,0,0,"2018-08",757919.302772889,2049046.84480138,171.756444976851,142.980555190482,28.0874039286516,2.0874035358429,0.343495112724856,51.5087375342923
2018-08-27,"Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",64,2,0,0,3,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-27,"Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",31,19,5,0,5,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-27,"Ti Cousin",18.46094444,-72.65405556,"CDC LT",35,7,0,0,4,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-27,"Jean jean",18.47418056,-72.54289167,"CDC Gravid",35,3,1,0,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-27,"Jean jean",18.47418056,-72.54289167,"BG- Sentinel",21,25,11,4,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-27,"Jean jean",18.47418056,-72.54289167,"CDC LT",0,0,0,0,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-28,"Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",59,1,0,0,17,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-28,"Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",26,5,2,0,7,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-28,"Ti Cousin",18.46094444,-72.65405556,"CDC LT",18,0,0,0,5,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-28,"Jean jean",18.47418056,-72.54289167,"CDC Gravid",20,0,0,0,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-28,"Jean jean",18.47418056,-72.54289167,"BG- Sentinel",18,5,0,2,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-28,"Jean jean",18.47418056,-72.54289167,"CDC LT",0,0,0,0,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-29,"Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",32,0,7,1,3,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-29,"Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",21,16,4,1,3,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-29,"Ti Cousin",18.46094444,-72.65405556,"CDC LT",21,12,4,1,5,0,"2018-08",747750.307775065,2042790.59277138,171.973220318318,152.684257156004,27.9273300203241,2.09999990463257,0.0168153544645611,18.8509374121828
2018-08-29,"Jean jean",18.47418056,-72.54289167,"CDC Gravid",27,0,0,0,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-29,"Jean jean",18.47418056,-72.54289167,"BG- Sentinel",27,4,6,0,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-08-29,"Jean jean",18.47418056,-72.54289167,"CDC LT",18,1,0,0,0,0,"2018-08",759475.837195981,2044412.12670641,168.155997956826,161.732433488388,26.4481051829393,2,0.0267222355095178,195.767306401563
2018-09-03,"Lasalle A",18.52258333,-72.38786111,"CDC Gravid",37,2,0,17,2,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-03,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",12,6,0,9,7,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-03,"Lasalle A",18.52258333,-72.38786111,"CDC LT",26,3,1,5,3,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-03,"Chatule",18.51697222,-72.61913889,"CDC Gravid",68,3,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-03,"Chatule",18.51697222,-72.61913889,"BG- Sentinel",60,7,2,0,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-03,"Chatule",18.51697222,-72.61913889,"CDC LT",26,0,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-04,"Lasalle A",18.52258333,-72.38786111,"CDC Gravid",23,6,1,0,17,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-04,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",8,11,7,3,9,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-04,"Lasalle A",18.52258333,-72.38786111,"CDC LT",25,13,6,0,2,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-04,"Chatule",18.51697222,-72.61913889,"CDC Gravid",92,0,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-04,"Chatule",18.51697222,-72.61913889,"BG- Sentinel",56,0,0,2,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-04,"Chatule",18.51697222,-72.61913889,"CDC LT",32,0,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-05,"Lasalle A",18.52258333,-72.38786111,"CDC Gravid",42,7,2,0,8,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-05,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",15,11,2,1,5,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-05,"Lasalle A",18.52258333,-72.38786111,"CDC LT",10,2,1,2,7,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-05,"Chatule",18.51697222,-72.61913889,"CDC Gravid",68,1,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-05,"Chatule",18.51697222,-72.61913889,"BG- Sentinel",46,7,1,1,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-05,"Chatule",18.51697222,-72.61913889,"CDC LT",21,0,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,171.583272331558,154.610626220703,27.7389380519974,1.89999997615814,0.73597805895732,23.8351232501158
2018-09-10,"Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",52,8,0,0,3,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-10,"Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",25,14,2,0,4,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-10,"Ti Cousin",18.46094444,-72.65405556,"CDC LT",28,2,2,0,7,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-10,"Lasalle B",18.52275,-72.56066667,"CDC Gravid",57,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-10,"Lasalle B",18.52275,-72.56066667,"BG- Sentinel",25,8,3,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-10,"Lasalle B",18.52275,-72.56066667,"CDC LT",17,4,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-11,"Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",53,3,0,0,12,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-11,"Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",36,12,3,0,2,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-11,"Ti Cousin",18.46094444,-72.65405556,"CDC LT",33,7,1,0,2,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-11,"Lasalle B",18.52275,-72.56066667,"CDC Gravid",48,15,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-11,"Lasalle B",18.52275,-72.56066667,"BG- Sentinel",45,9,4,2,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-11,"Lasalle B",18.52275,-72.56066667,"CDC LT",14,5,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-12,"Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",24,3,1,0,0,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-12,"Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",12,7,5,0,0,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-12,"Ti Cousin",18.46094444,-72.65405556,"CDC LT",0,0,0,0,0,0,"2018-09",747750.307775065,2042790.59277138,175.401580573847,157.59228515625,27.6315747863157,1.89999997615814,0.0168153544645611,18.8509374121828
2018-09-12,"Lasalle B",18.52275,-72.56066667,"CDC Gravid",21,7,1,4,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-12,"Lasalle B",18.52275,-72.56066667,"BG- Sentinel",26,8,1,5,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-12,"Lasalle B",18.52275,-72.56066667,"CDC LT",4,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-17,"Lasalle A",18.52258333,-72.38786111,"CDC Gravid",32,5,1,2,12,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-17,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",17,13,1,0,6,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-17,"Lasalle A",18.52258333,-72.38786111,"CDC LT",28,7,0,2,15,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-17,"Lasalle B",18.52275,-72.56066667,"CDC Gravid",46,3,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-17,"Lasalle B",18.52275,-72.56066667,"BG- Sentinel",40,6,3,1,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-17,"Lasalle B",18.52275,-72.56066667,"CDC LT",9,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-18,"Lasalle A",18.52258333,-72.38786111,"CDC Gravid",78,9,1,0,4,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-18,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",10,24,4,0,7,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-18,"Lasalle A",18.52258333,-72.38786111,"CDC LT",42,3,2,0,5,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-18,"Lasalle B",18.52275,-72.56066667,"CDC Gravid",50,7,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-18,"Lasalle B",18.52275,-72.56066667,"BG- Sentinel",50,6,2,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-18,"Lasalle B",18.52275,-72.56066667,"CDC LT",22,4,0,1,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-19,"Lasalle A",18.52258333,-72.38786111,"CDC Gravid",85,12,3,2,9,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-19,"Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",15,4,3,1,10,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-19,"Lasalle A",18.52258333,-72.38786111,"CDC LT",23,16,2,0,11,0,"2018-09",775778.667270234,2050001.74843232,153.913403850351,148.554443359375,27.0518546883538,1.90495628532716,4.1268572270877,118.297478685584
2018-09-19,"Lasalle B",18.52275,-72.56066667,"CDC Gravid",34,6,2,1,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-19,"Lasalle B",18.52275,-72.56066667,"BG- Sentinel",26,8,2,3,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
2018-09-19,"Lasalle B",18.52275,-72.56066667,"CDC LT",9,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.219471296571,150.0439453125,27.7874030244998,1.88740356838825,0.437762441598197,31.5505933760711
